,dot_name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,FM_54,FM_47,FM_58,FM_68,FM_97,FM_45,FM_79,FM_8,FM_52,FM_92,FM_41,FM_29,FM_14,FM_89,FM_96,FM_34,FM_10,FM_62,FM_64,FM_61,FM_65,FM_80,FM_50,FM_27,FM_74,FM_17,FM_35,FM_93,FM_22,FM_46,FM_96,FM_5,FM_72,FM_9,FM_70,FM_13,FM_43,FM_12,FM_19,FM_76,FM_36,FM_81,FM_60,FM_63,FM_31,FM_73,FM_30,FM_75,FM_16,FM_55,FM_1,FM_44,FM_18,FM_56,FM_51,FM_67,FM_85,FM_26,FM_94,FM_2,FM_33,FM_21,FM_15,FM_48,FM_66,FM_57,FM_39,FM_69,FM_42,FM_25,FM_90,FM_6,FM_53,FM_88,FM_82,FM_32,FM_37,FM_3,FM_11,FM_23,FM_83,FM_4,FM_78,FM_59,FM_84,FM_24,FM_28,FM_86,FM_49,FM_38,FM_40,FM_20,FM_87,FM_77,FM_7,FM_71,FM_91
11,chebyshevDist,0,1,0,1,1,1,0.711460881697775,0.952423553347881,0.990570416549204,0.97381989872127,0.984350764011791,0.97381989872127,0.965561568607523,0.987080383354316,0.972329895545192,0.984228830104289,0.980947454486342,0.97381989872127,0.976908404493583,0.927423073638496,0.94852104825572,0.994301608946944,0.97381989872127,0.997342597840961,0.927423073638496,0.927423073638496,0.927423073638496,0.97381989872127,0.968252023001338,0.97381989872127,0.980947454486342,0.976784390081861,0.994301608946944,0.98966325950884,0.97381989872127,0.952423553347881,0.980947454486342,0.94852104825572,0.94852104825572,0.966957784678102,0.981782682676885,0.979354247837608,0.980947454486342,0.979354247837608,0.985644338124838,0.817961494958354,0.994301608946944,0.968962056001697,0.927423073638496,0.94852104825572,0.921733827330623,0.952368564357596,0.921733827330623,0.943491040892232,0.972329895545192,0.97381989872127,0.711460881697775,0.927423073638496,0.97381989872127,0.927423073638496,0.997036221034729,0.967575885654174,0.990570416549204,0.927423073638496,0.988284359265893,0.927423073638496,0.921733827330623,0.990825638137869,0.976908404493583,0.997036221034729,0.997342597840961,0.990921483590622,0.976908404493583,0.993833307914365,0.947611906031992,0.90361186105899,0.927423073638496,0.927423073638496,0.927423073638496,0.927423073638496,0.979354247837608,0.921733827330623,0.994301608946944,0.97381989872127,1,0.97381989872127,0.997506477147282,0.97381989872127,0.980947454486342,0.995879931336384,0.975625361201648,0.99577730150197,0.927423073638496,0.964623301070735,0.997036221034729,0.991741036379757,0.994177505770804,0.989011327913699,0.992590376762974,0.817961494958354,0.977633091098902,0.964623301070735,0.990825638137869
12,checkNonNegative,0,1,1,1,0,1,0.807255737411131,0.993855668752837,0.951945173553855,0.998390553580202,0.93618052204917,0.998390553580202,0.997568783771201,0.938973910811003,0.913203289129712,0.934998253229757,0.999490017424639,0.998390553580202,0.998992555802204,0.981541985336151,0.992384011525142,0.960877241944122,0.998390553580202,0.972787989854741,0.981541985336151,0.981541985336151,0.981541985336151,0.998390553580202,0.904671790676932,0.998390553580202,0.999490017424639,0.919912026215108,0.960877241944122,0.947573520903681,0.998390553580202,0.993855668752837,0.999490017424639,0.992384011525142,0.992384011525142,0.994926898398209,0.931476938579577,1,0.999490017424639,1,0.937196963023429,0.908763227343126,0.960877241944122,0.903187006999674,0.981541985336151,0.992384011525142,0.97643900066163,0.976651458216519,0.97643900066163,0.862793393520771,0.913203289129712,0.998390553580202,0.807255737411131,0.981541985336151,0.998390553580202,0.981541985336151,0.974201648602583,0.900597260439658,0.951945173553855,0.981541985336151,0.996670289655111,0.981541985336151,0.97643900066163,0.958838298484177,0.998992555802204,0.974201648602583,0.972787989854741,0.947495221601941,0.998992555802204,0.968898191683257,0.868479157626945,0.966086070255473,0.981541985336151,0.981541985336151,0.981541985336151,0.981541985336151,1,0.97643900066163,0.960877241944122,0.998390553580202,0.979354247837608,0.998390553580202,0.975297470770959,0.998390553580202,0.999490017424639,0.985515584558416,0.915928928113735,0.981429002160274,0.981541985336151,0.995623054100791,0.974201648602583,0.952662437311027,0.959604489587144,0.944985970308425,0.960319861727966,0.908763227343126,0.921213289821402,0.995623054100791,0.958838298484177
13,checkPositive,0,1,1,1,0,1,0.807255737411131,0.993855668752837,0.951945173553855,0.998390553580202,0.93618052204917,0.998390553580202,0.997568783771201,0.938973910811003,0.913203289129712,0.934998253229757,0.999490017424639,0.998390553580202,0.998992555802204,0.981541985336151,0.992384011525142,0.960877241944122,0.998390553580202,0.972787989854741,0.981541985336151,0.981541985336151,0.981541985336151,0.998390553580202,0.904671790676932,0.998390553580202,0.999490017424639,0.919912026215108,0.960877241944122,0.947573520903681,0.998390553580202,0.993855668752837,0.999490017424639,0.992384011525142,0.992384011525142,0.994926898398209,0.931476938579577,1,0.999490017424639,1,0.937196963023429,0.908763227343126,0.960877241944122,0.903187006999674,0.981541985336151,0.992384011525142,0.97643900066163,0.976651458216519,0.97643900066163,0.862793393520771,0.913203289129712,0.998390553580202,0.807255737411131,0.981541985336151,0.998390553580202,0.981541985336151,0.974201648602583,0.900597260439658,0.951945173553855,0.981541985336151,0.996670289655111,0.981541985336151,0.97643900066163,0.958838298484177,0.998992555802204,0.974201648602583,0.972787989854741,0.947495221601941,0.998992555802204,0.968898191683257,0.868479157626945,0.966086070255473,0.981541985336151,0.981541985336151,0.981541985336151,0.981541985336151,1,0.97643900066163,0.960877241944122,0.998390553580202,0.979354247837608,0.998390553580202,0.975297470770959,0.998390553580202,0.999490017424639,0.985515584558416,0.915928928113735,0.981429002160274,0.981541985336151,0.995623054100791,0.974201648602583,0.952662437311027,0.959604489587144,0.944985970308425,0.960319861727966,0.908763227343126,0.921213289821402,0.995623054100791,0.958838298484177
14,check_equal,0,0,0,0,0,0,0.820888561691075,0.994285009721208,0.945897091779973,0.998173143509311,0.929207032150745,0.998173143509311,0.997724192692087,0.932987830318344,0.905248041391612,0.9283730735146,0.997674398239813,0.998173143509311,1,0.984051728298501,0.993221291486345,0.954871879955871,0.998173143509311,0.967862599980513,0.984051728298501,0.984051728298501,0.984051728298501,0.998173143509311,0.896953190986213,0.998173143509311,0.997674398239813,0.912285504062677,0.954871879955871,0.941369472463343,0.998173143509311,0.994285009721208,0.997674398239813,0.993221291486345,0.993221291486345,0.997896843042422,0.924291856809436,0.998992555802204,0.997674398239813,0.998992555802204,0.930372994379414,0.916186943416526,0.954871879955871,0.895818601756916,0.984051728298501,0.993221291486345,0.981457047699903,0.973729252807833,0.981457047699903,0.853736664914258,0.905248041391612,0.998173143509311,0.820888561691075,0.984051728298501,0.998173143509311,0.984051728298501,0.969089991444499,0.89300805529946,0.945897091779973,0.984051728298501,0.994946397558837,0.984051728298501,0.981457047699903,0.95282074146258,1,0.969089991444499,0.967862599980513,0.94193434562189,1,0.963388293475585,0.859711508149549,0.970183627299892,0.984051728298501,0.984051728298501,0.984051728298501,0.984051728298501,0.998992555802204,0.981457047699903,0.954871879955871,0.998173143509311,0.976908404493583,0.998173143509311,0.970594649044797,0.998173143509311,0.997674398239813,0.981614300933048,0.908672771047766,0.977428943383304,0.984051728298501,0.996985761313033,0.969089991444499,0.946667654379182,0.95399118222898,0.938979744563558,0.954265026067964,0.916186943416526,0.913667426763939,0.996985761313033,0.95282074146258
15,check_equal_tolerance,0,0,0,0,0,0,0.820888561691075,0.994285009721208,0.945897091779973,0.998173143509311,0.929207032150745,0.998173143509311,0.997724192692087,0.932987830318344,0.905248041391612,0.9283730735146,0.997674398239813,0.998173143509311,1,0.984051728298501,0.993221291486345,0.954871879955871,0.998173143509311,0.967862599980513,0.984051728298501,0.984051728298501,0.984051728298501,0.998173143509311,0.896953190986213,0.998173143509311,0.997674398239813,0.912285504062677,0.954871879955871,0.941369472463343,0.998173143509311,0.994285009721208,0.997674398239813,0.993221291486345,0.993221291486345,0.997896843042422,0.924291856809436,0.998992555802204,0.997674398239813,0.998992555802204,0.930372994379414,0.916186943416526,0.954871879955871,0.895818601756916,0.984051728298501,0.993221291486345,0.981457047699903,0.973729252807833,0.981457047699903,0.853736664914258,0.905248041391612,0.998173143509311,0.820888561691075,0.984051728298501,0.998173143509311,0.984051728298501,0.969089991444499,0.89300805529946,0.945897091779973,0.984051728298501,0.994946397558837,0.984051728298501,0.981457047699903,0.95282074146258,1,0.969089991444499,0.967862599980513,0.94193434562189,1,0.963388293475585,0.859711508149549,0.970183627299892,0.984051728298501,0.984051728298501,0.984051728298501,0.984051728298501,0.998992555802204,0.981457047699903,0.954871879955871,0.998173143509311,0.976908404493583,0.998173143509311,0.970594649044797,0.998173143509311,0.997674398239813,0.981614300933048,0.908672771047766,0.977428943383304,0.984051728298501,0.996985761313033,0.969089991444499,0.946667654379182,0.95399118222898,0.938979744563558,0.954265026067964,0.916186943416526,0.913667426763939,0.996985761313033,0.95282074146258
16,chiSquare,0,1,0,0,0,1,0.535811950847519,0.865920400394099,0.993995810174675,0.901197488185991,0.998128433762955,0.901197488185991,0.890703336329857,0.994126663502429,1,0.998252976161479,0.918957695668916,0.901197488185991,0.905248041391612,0.821582789724617,0.857815979813111,0.989070550484177,0.901197488185991,0.981372634568986,0.821582789724617,0.821582789724617,0.821582789724617,0.901197488185991,0.999376224937353,0.901197488185991,0.918957695668916,0.998468103223134,0.989070550484177,0.995358641327872,0.901197488185991,0.865920400394099,0.918957695668916,0.857815979813111,0.857815979813111,0.885247612910654,0.998851927511326,0.913203289129712,0.918957695668916,0.913203289129712,0.99630814604091,0.665344049766643,0.989070550484177,0.997635323023209,0.821582789724617,0.857815979813111,0.809054786222276,0.904463224813666,0.809054786222276,0.993253649637338,1,0.901197488185991,0.535811950847519,0.821582789724617,0.901197488185991,0.821582789724617,0.979608416052195,0.998033460232642,0.993995810174675,0.821582789724617,0.938681987637576,0.821582789724617,0.809054786222276,0.989935143091398,0.905248041391612,0.979608416052195,0.981372634568986,0.993767947051914,0.905248041391612,0.98447910613734,0.993931850134104,0.783978530884871,0.821582789724617,0.821582789724617,0.821582789724617,0.821582789724617,0.913203289129712,0.809054786222276,0.989070550484177,0.901197488185991,0.972329895545192,0.901197488185991,0.978536870678471,0.901197488185991,0.918957695668916,0.967527947060082,0.998279395096674,0.972559137936114,0.821582789724617,0.882228268135988,0.979608416052195,0.99342929244004,0.989886159253809,0.995759351327105,0.990252160512776,0.665344049766643,0.999108703512325,0.882228268135988,0.989935143091398
17,clip,0,0,0,0,0,0,0.562385789037332,0.874062610625994,0.994356153007111,0.909541932462415,0.998086156042981,0.909541932462415,0.896837309662473,0.997743472475546,0.998468103223135,0.998165381437143,0.924899091113559,0.909541932462415,0.912285504062677,0.833776293459898,0.866672481622729,0.992344004398647,0.909541932462415,0.985419488655018,0.833776293459898,0.833776293459898,0.833776293459898,0.909541932462415,0.998266370523434,0.909541932462415,0.924899091113559,1,0.992344004398647,0.995772974825934,0.909541932462415,0.874062610625994,0.924899091113559,0.866672481622729,0.866672481622729,0.892111406309509,0.998280718256364,0.919912026215108,0.924899091113559,0.919912026215108,0.99877239101989,0.682685276158895,0.992344004398647,0.998712507523994,0.833776293459898,0.866672481622729,0.820299420162825,0.900878198486503,0.820299420162825,0.991225347279028,0.998468103223135,0.909541932462415,0.562385789037332,0.833776293459898,0.909541932462415,0.833776293459898,0.984102773057805,0.998415545485062,0.994356153007111,0.833776293459898,0.943264804900938,0.833776293459898,0.820299420162825,0.989266511806693,0.912285504062677,0.984102773057805,0.985419488655018,0.996448060903782,0.912285504062677,0.985048357150178,0.992708484409671,0.799036987599674,0.833776293459898,0.833776293459898,0.833776293459898,0.833776293459898,0.919912026215108,0.820299420162825,0.992344004398647,0.909541932462415,0.976784390081861,0.909541932462415,0.983164166353632,0.909541932462415,0.924899091113559,0.970539051058029,0.999727906189941,0.974005883834053,0.833776293459898,0.892711930887707,0.984102773057805,0.995308961092631,0.992906938543462,0.997047330989457,0.99058063480314,0.682685276158895,0.999600225513897,0.892711930887707,0.989266511806693
18,cnt_zeroes,0,0,1,1,1,0,0.8245675416568,0.99533262219608,0.942248406366947,1,0.92580330530348,1,0.996795176053313,0.93019060222639,0.901197488185991,0.92474136112468,0.997137892965446,1,0.998173143509311,0.987044116181647,0.994314577098039,0.953272469120236,1,0.965925642373738,0.987044116181647,0.987044116181647,0.987044116181647,1,0.892599697658305,1,0.997137892965446,0.909541932462415,0.953272469120236,0.937976922797438,1,0.99533262219608,0.997137892965446,0.994314577098039,0.994314577098039,0.99469319928769,0.920648925522128,0.998390553580202,0.997137892965446,0.998390553580202,0.928336142997176,0.919251447965427,0.953272469120236,0.891972015713206,0.987044116181647,0.994314577098039,0.981074722675479,0.971882020659409,0.981074722675479,0.848852086345915,0.901197488185991,1,0.8245675416568,0.987044116181647,1,0.987044116181647,0.96844698918972,0.889101253829999,0.942248406366947,0.987044116181647,0.992779101825026,0.987044116181647,0.981074722675479,0.949344966938591,0.998173143509311,0.96844698918972,0.965925642373738,0.938914072835112,0.998173143509311,0.960794610612496,0.85503000482075,0.973141367629394,0.987044116181647,0.987044116181647,0.987044116181647,0.987044116181647,0.998390553580202,0.981074722675479,0.953272469120236,1,0.97381989872127,1,0.969434188054458,1,0.997137892965446,0.979237975385211,0.905210619214703,0.975291339079448,0.987044116181647,0.996957014158841,0.96844698918972,0.943861705432485,0.951408476470483,0.935356568480265,0.951352821312936,0.919251447965427,0.910294489076423,0.996957014158841,0.949344966938591
19,canberraDist,0,0,0,1,1,1,0.599812503780664,0.895613305706287,0.997295433869107,0.928336142997176,0.998794110981664,0.928336142997176,0.91599660166711,0.999382765299504,0.99630814604091,0.998765736975671,0.941483343506832,0.928336142997176,0.930372994379414,0.859071669413648,0.888958108267504,0.997022762305228,0.928336142997176,0.992190138676377,0.859071669413648,0.859071669413648,0.859071669413648,0.928336142997176,0.995035712032919,0.928336142997176,0.941483343506832,0.99877239101989,0.997022762305228,0.998151572977113,0.928336142997176,0.895613305706287,0.941483343506832,0.888958108267504,0.888958108267504,0.911958923699294,0.998308564400074,0.937196963023429,0.941483343506832,0.937196963023429,1,0.71621957360946,0.997022762305228,0.995825266939356,0.859071669413648,0.888958108267504,0.846452707885906,0.916140884284814,0.846452707885906,0.983952928676813,0.99630814604091,0.928336142997176,0.599812503780664,0.859071669413648,0.928336142997176,0.859071669413648,0.991430949824685,0.995190062197038,0.997295433869107,0.859071669413648,0.956997234745265,0.859071669413648,0.846452707885906,0.993529709210558,0.930372994379414,0.991430949824685,0.992190138676377,0.99914978030156,0.930372994379414,0.990986693651817,0.986063153122586,0.826794831716181,0.859071669413648,0.859071669413648,0.859071669413648,0.859071669413648,0.937196963023429,0.846452707885906,0.997022762305228,0.928336142997176,0.985644338124838,0.928336142997176,0.990674355437842,0.928336142997176,0.941483343506832,0.97985927799118,0.99813652006431,0.982795975773507,0.859071669413648,0.912909389142276,0.991430949824685,0.998454172583255,0.997114640660593,0.998925070033498,0.994946620108679,0.71621957360946,0.998634218706706,0.912909389142276,0.993529709210558
20,cal_DividedDiff,1,0,0,0,0,0,0.60705854016619,0.905816265702777,0.999239965696924,0.935356568480265,0.999354860854931,0.935356568480265,0.926088997796447,0.998190468692788,0.995759351327105,0.999296454982319,0.949099477113437,0.935356568480265,0.938979744563558,0.868512574498364,0.89895806513663,0.99786556728929,0.935356568480265,0.994268744871851,0.868512574498364,0.868512574498364,0.868512574498364,0.935356568480265,0.994186033431646,0.935356568480265,0.949099477113437,0.997047330989457,0.99786556728929,0.999668963160175,0.935356568480265,0.905816265702777,0.949099477113437,0.89895806513663,0.89895806513663,0.922373461082854,0.998820172032851,0.944985970308425,0.949099477113437,0.944985970308425,0.998925070033497,0.729562218452007,0.99786556728929,0.99321683853977,0.868512574498364,0.89895806513663,0.857600063105155,0.928573829997542,0.857600063105155,0.980542905040533,0.995759351327105,0.935356568480265,0.60705854016619,0.868512574498364,0.935356568480265,0.868512574498364,0.993069545654322,0.992735571555858,0.999239965696924,0.868512574498364,0.964648832913593,0.868512574498364,0.857600063105155,0.996587431067072,0.938979744563558,0.993069545654322,0.994268744871851,0.999165704445616,0.938979744563558,0.994553629600477,0.982591588918435,0.835868633487128,0.868512574498364,0.868512574498364,0.868512574498364,0.868512574498364,0.944985970308425,0.857600063105155,0.99786556728929,0.935356568480265,0.989011327913699,0.935356568480265,0.992616754052983,0.935356568480265,0.949099477113437,0.985312456723125,0.996317566860654,0.987800153504052,0.868512574498364,0.920512747315763,0.993069545654322,0.99944675916383,0.998399090104694,1,0.997524397512582,0.729562218452007,0.997275025877023,0.920512747315763,0.996587431067072
21,cosineDist,0,1,0,0,0,0,0.6274784882255,0.924845941459799,0.999015126721986,0.949344966938591,0.995960363047442,0.949344966938591,0.944139209676799,0.991787930960143,0.989935143091397,0.995584691581966,0.963040324947355,0.949344966938591,0.95282074146258,0.888478719221014,0.918207348040827,0.996993230398903,0.949344966938591,0.995653419636774,0.888478719221014,0.888478719221014,0.888478719221014,0.949344966938591,0.985863167921856,0.949344966938591,0.963040324947355,0.989266511806693,0.996993230398903,0.997847128586748,0.949344966938591,0.924845941459799,0.963040324947355,0.918207348040827,0.918207348040827,0.937645610950551,0.995123107664532,0.958838298484177,0.963040324947355,0.958838298484177,0.993529709210558,0.754102887302077,0.996993230398903,0.982658602323331,0.888478719221014,0.918207348040827,0.877954429819302,0.953501723923582,0.877954429819302,0.967020311266872,0.989935143091397,0.949344966938591,0.6274784882255,0.888478719221014,0.949344966938591,0.888478719221014,0.994984058517672,0.982201423818945,0.999015126721986,0.888478719221014,0.976101385689937,0.888478719221014,0.877954429819302,1,0.95282074146258,0.994984058517672,0.995653419636774,0.995267289821408,0.95282074146258,0.999100657170065,0.968848752483924,0.856101436903824,0.888478719221014,0.888478719221014,0.888478719221014,0.888478719221014,0.958838298484177,0.877954429819302,0.996993230398903,0.949344966938591,0.99082563813787,0.949344966938591,0.994463910636023,0.949344966938591,0.963040324947355,0.991618458183118,0.987452442057392,0.994948211189542,0.888478719221014,0.934698374322119,0.994984058517672,0.997700838810973,0.996997880833728,0.996587431067072,0.999647540956965,0.754102887302077,0.990937191986734,0.934698374322119,1
22,count_k,0,0,1,1,1,0,0.8245675416568,0.99533262219608,0.942248406366947,1,0.92580330530348,1,0.996795176053313,0.93019060222639,0.901197488185991,0.92474136112468,0.997137892965446,1,0.998173143509311,0.987044116181647,0.994314577098039,0.953272469120236,1,0.965925642373738,0.987044116181647,0.987044116181647,0.987044116181647,1,0.892599697658305,1,0.997137892965446,0.909541932462415,0.953272469120236,0.937976922797438,1,0.99533262219608,0.997137892965446,0.994314577098039,0.994314577098039,0.99469319928769,0.920648925522128,0.998390553580202,0.997137892965446,0.998390553580202,0.928336142997176,0.919251447965427,0.953272469120236,0.891972015713206,0.987044116181647,0.994314577098039,0.981074722675479,0.971882020659409,0.981074722675479,0.848852086345915,0.901197488185991,1,0.8245675416568,0.987044116181647,1,0.987044116181647,0.96844698918972,0.889101253829999,0.942248406366947,0.987044116181647,0.992779101825026,0.987044116181647,0.981074722675479,0.949344966938591,0.998173143509311,0.96844698918972,0.965925642373738,0.938914072835112,0.998173143509311,0.960794610612496,0.85503000482075,0.973141367629394,0.987044116181647,0.987044116181647,0.987044116181647,0.987044116181647,0.998390553580202,0.981074722675479,0.953272469120236,1,0.97381989872127,1,0.969434188054458,1,0.997137892965446,0.979237975385211,0.905210619214703,0.975291339079448,0.987044116181647,0.996957014158841,0.96844698918972,0.943861705432485,0.951408476470483,0.935356568480265,0.951352821312936,0.919251447965427,0.910294489076423,0.996957014158841,0.949344966938591
23,count_non_zeroes,1,1,1,1,1,1,0.8245675416568,0.99533262219608,0.942248406366947,1,0.92580330530348,1,0.996795176053313,0.93019060222639,0.901197488185991,0.92474136112468,0.997137892965446,1,0.998173143509311,0.987044116181647,0.994314577098039,0.953272469120236,1,0.965925642373738,0.987044116181647,0.987044116181647,0.987044116181647,1,0.892599697658305,1,0.997137892965446,0.909541932462415,0.953272469120236,0.937976922797438,1,0.99533262219608,0.997137892965446,0.994314577098039,0.994314577098039,0.99469319928769,0.920648925522128,0.998390553580202,0.997137892965446,0.998390553580202,0.928336142997176,0.919251447965427,0.953272469120236,0.891972015713206,0.987044116181647,0.994314577098039,0.981074722675479,0.971882020659409,0.981074722675479,0.848852086345915,0.901197488185991,1,0.8245675416568,0.987044116181647,1,0.987044116181647,0.96844698918972,0.889101253829999,0.942248406366947,0.987044116181647,0.992779101825026,0.987044116181647,0.981074722675479,0.949344966938591,0.998173143509311,0.96844698918972,0.965925642373738,0.938914072835112,0.998173143509311,0.960794610612496,0.85503000482075,0.973141367629394,0.987044116181647,0.987044116181647,0.987044116181647,0.987044116181647,0.998390553580202,0.981074722675479,0.953272469120236,1,0.97381989872127,1,0.969434188054458,1,0.997137892965446,0.979237975385211,0.905210619214703,0.975291339079448,0.987044116181647,0.996957014158841,0.96844698918972,0.943861705432485,0.951408476470483,0.935356568480265,0.951352821312936,0.919251447965427,0.910294489076423,0.996957014158841,0.949344966938591
24,covariance,1,0,0,0,0,0,0.692342322714335,0.957054166777641,0.991773276738616,0.975291339079448,0.984481400020051,0.975291339079448,0.971306787313709,0.981938105727735,0.972559137936114,0.983925896405072,0.983930546244233,0.975291339079448,0.977428943383304,0.928358158697092,0.952124103636133,0.993089384009332,0.975291339079448,0.996323019007142,0.928358158697092,0.928358158697092,0.928358158697092,0.975291339079448,0.967138088929764,0.975291339079448,0.983930546244233,0.974005883834053,0.993089384009332,0.989677312387928,0.975291339079448,0.957054166777641,0.983930546244233,0.952124103636133,0.952124103636133,0.966096268464318,0.982384191578475,0.981429002160274,0.983930546244233,0.981429002160274,0.982795975773507,0.813277568648355,0.993089384009332,0.963793712426848,0.928358158697092,0.952124103636133,0.919812343402767,0.972279698040978,0.919812343402767,0.939801228856547,0.972559137936114,0.975291339079448,0.692342322714335,0.928358158697092,0.975291339079448,0.928358158697092,0.996460389771524,0.962751099108388,0.991773276738616,0.928358158697092,0.992202013789449,0.928358158697092,0.919812343402767,0.994948211189543,0.977428943383304,0.996460389771524,0.996323019007142,0.987478016531169,0.977428943383304,0.997917220228057,0.942858862112018,0.900806555276498,0.928358158697092,0.928358158697092,0.928358158697092,0.928358158697092,0.981429002160274,0.919812343402767,0.993089384009332,0.975291339079448,0.99577730150197,0.975291339079448,0.996555295941447,0.975291339079448,0.983930546244233,0.998737105930314,0.971401805003946,1,0.928358158697092,0.963530074221271,0.996460389771524,0.991086479497853,0.992846544109003,0.987800153504052,0.995252043038031,0.813277568648355,0.975487448502978,0.963530074221271,0.994948211189543
25,dec_array,1,1,0,0,0,1,0.927304680644236,0.982819236967877,0.845492405927783,0.973141367629394,0.820099896660322,0.973141367629394,0.973092435694214,0.833030360916065,0.783978530884871,0.818477771440886,0.960649119343845,0.973141367629394,0.970183627299892,0.996036907068551,0.986965469335528,0.865219531983153,0.973141367629394,0.887920392312554,0.996036907068551,0.996036907068551,0.996036907068551,0.973141367629394,0.772500108035357,0.973141367629394,0.960649119343845,0.799036987599674,0.865219531983153,0.838432170863809,0.973141367629394,0.982819236967877,0.960649119343845,0.986965469335528,0.986965469335528,0.974416366502402,0.812087044811353,0.966086070255473,0.960649119343845,0.966086070255473,0.826794831716181,0.979900609828921,0.865219531983153,0.775772367283738,0.996036907068551,0.986965469335528,0.995824363441742,0.920821256567551,0.995824363441742,0.7144937965567,0.783978530884871,0.973141367629394,0.927304680644236,0.996036907068551,0.973141367629394,0.996036907068551,0.891479176645172,0.770345794478971,0.845492405927783,0.996036907068551,0.944150662899005,0.996036907068551,0.995824363441742,0.856101436903824,0.970183627299892,0.891479176645172,0.887920392312554,0.843825460909423,0.970183627299892,0.874716552457654,0.723549960907284,1,0.996036907068551,0.996036907068551,0.996036907068551,0.996036907068551,0.966086070255473,0.995824363441742,0.865219531983153,0.973141367629394,0.90361186105899,0.973141367629394,0.894322005469085,0.973141367629394,0.960649119343845,0.910261696984907,0.793779365267915,0.900806555276498,0.996036907068551,0.983276099532516,0.891479176645172,0.849509525173614,0.862771745995066,0.835868633487128,0.859359684987537,0.979900609828921,0.79967021161355,0.983276099532516,0.856101436903824
26,dist,0,1,0,1,1,1,0.892831334011364,0.994556094597807,0.878063908225911,0.987044116181647,0.854678653397246,0.987044116181647,0.987469369029395,0.862789177063147,0.821582789724617,0.853148588835161,0.977888479160426,0.987044116181647,0.984051728298501,1,0.996191873194325,0.894707208418004,0.987044116181647,0.914315951042827,1,1,1,0.987044116181647,0.810540387497039,0.987044116181647,0.977888479160426,0.833776293459898,0.894707208418004,0.871654321671701,0.987044116181647,0.994556094597807,0.977888479160426,0.996191873194325,0.996191873194325,0.986648915989425,0.847592325687582,0.981541985336151,0.977888479160426,0.981541985336151,0.859071669413648,0.968922824153425,0.894707208418004,0.810903166011582,1,0.996191873194325,0.996573654663818,0.946764416295378,0.996573654663818,0.755468763905597,0.821582789724617,0.987044116181647,0.892831334011364,1,0.987044116181647,1,0.917941127690565,0.80678341659254,0.878063908225911,1,0.964951403536409,1,0.996573654663818,0.888478719221013,0.984051728298501,0.917941127690565,0.914315951042827,0.873991102650179,0.984051728298501,0.905561689452918,0.763481113144191,0.996036907068551,1,1,1,1,0.981541985336151,0.996573654663818,0.894707208418004,0.987044116181647,0.927423073638496,0.987044116181647,0.919596370410464,0.987044116181647,0.977888479160426,0.936456628564342,0.828145943023087,0.928358158697092,1,0.991605843150515,0.917941127690565,0.880484480831936,0.892068052354066,0.868512574498364,0.891063642626282,0.968922824153425,0.834341877610782,0.991605843150515,0.888478719221013
27,distInf,0,1,0,1,1,1,0.8245675416568,0.99533262219608,0.942248406366947,1,0.92580330530348,1,0.996795176053313,0.93019060222639,0.901197488185991,0.92474136112468,0.997137892965446,1,0.998173143509311,0.987044116181647,0.994314577098039,0.953272469120236,1,0.965925642373738,0.987044116181647,0.987044116181647,0.987044116181647,1,0.892599697658305,1,0.997137892965446,0.909541932462415,0.953272469120236,0.937976922797438,1,0.99533262219608,0.997137892965446,0.994314577098039,0.994314577098039,0.99469319928769,0.920648925522128,0.998390553580202,0.997137892965446,0.998390553580202,0.928336142997176,0.919251447965427,0.953272469120236,0.891972015713206,0.987044116181647,0.994314577098039,0.981074722675479,0.971882020659409,0.981074722675479,0.848852086345915,0.901197488185991,1,0.8245675416568,0.987044116181647,1,0.987044116181647,0.96844698918972,0.889101253829999,0.942248406366947,0.987044116181647,0.992779101825026,0.987044116181647,0.981074722675479,0.949344966938591,0.998173143509311,0.96844698918972,0.965925642373738,0.938914072835112,0.998173143509311,0.960794610612496,0.85503000482075,0.973141367629394,0.987044116181647,0.987044116181647,0.987044116181647,0.987044116181647,0.998390553580202,0.981074722675479,0.953272469120236,1,0.97381989872127,1,0.969434188054458,1,0.997137892965446,0.979237975385211,0.905210619214703,0.975291339079448,0.987044116181647,0.996957014158841,0.96844698918972,0.943861705432485,0.951408476470483,0.935356568480265,0.951352821312936,0.919251447965427,0.910294489076423,0.996957014158841,0.949344966938591
