,dot_name,FM_1,FM_12,FM_65,FM_53,FM_55,FM_20,FM_48,FM_59,FM_35,FM_95,FM_43,FM_69,FM_100,FM_46,FM_7,FM_96,FM_45,FM_29,FM_16,FM_47,FM_6,FM_91,FM_99,FM_63,FM_82,FM_51,FM_75,FM_18,FM_21,FM_98,FM_4,FM_73,FM_15,FM_24,FM_71,FM_14,FM_36,FM_13,FM_78,FM_42,FM_37,FM_83,FM_93,FM_64,FM_66,FM_2,FM_31,FM_74,FM_30,FM_27,FM_77,FM_17,FM_56,FM_41,FM_8,FM_34,FM_19,FM_57,FM_52,FM_68,FM_87,FM_10,FM_97,FM_11,FM_33,FM_61,FM_9,FM_49,FM_67,FM_58,FM_39,FM_70,FM_25,FM_60,FM_76,FM_5,FM_54,FM_90,FM_84,FM_32,FM_22,FM_85,FM_3,FM_80,FM_86,FM_23,FM_28,FM_92,FM_88,FM_26,FM_50,FM_94,FM_38,FM_40,FM_89,FM_81,FM_79,FM_72,FM_44,FM_62,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,Method_Name
27,distInf,0.972071949679907,0.978831899668683,0.999713566928676,0.918298680482175,0.95476305601867,0.962613683420215,0.99821450471146,0.962758995764752,0.99880417929253,0.953901008654955,0.99418147381597,0.995584735400083,0.990811990034491,0.998578506874905,0.974203796622274,0.981618207595332,0.993267404408726,0.992457057043881,0.998644621696243,0.994930046285784,0.98570011405968,0.985887107046353,0.996353337169638,0.996643875201638,0.997814580038852,0.983569335665959,0.99611404800512,0.998137487382507,0.990652714709951,0.991955883111088,0.999207559462582,0.992032239589387,0.991598972575104,0.983805976727485,0.955217217478769,0.991987898475527,0.99880417929253,0.991987898475527,0.970256357394723,0.995938055689248,0.999148544755771,0.997287498777797,0.978424798334788,0.999186617523027,0.998951041189248,0.99734893694907,0.997884585765219,0.991133168951712,0.997884585765219,1,0.888186642834255,0.916498184418589,0.998040555702671,0.999695513488232,0.998002762926399,0.999148544755771,0.98511706966562,0.99224740112558,0.973042602703287,0.986259805302483,0.968753937932508,0.939567861770182,0.997302552201771,0.956768764158656,0.997884585765219,0.997090529551347,0.998550444004248,0.973042602703287,0.996643875201638,0.997100653813318,0.984436698928312,0.98057999435774,0.968982723687334,0.973141817679908,0.983805976727485,0.99224740112558,0.994346611795992,0.978424798334788,0.978163226758913,0.997884585765219,0.98511706966562,0.973650035566411,0.99026326323387,0.989605531248494,0.98287573443843,0.980081847008547,0.998248584913656,0.998910809653563,0.951235054574749,1,0.997813974942087,0.966687297148827,0.971909371835671,0.983804031185279,0.983717345903817,0.974397880049218,0.961175446372255,0.975518752695858,0.916743426599814,0.999998050240028,0,1,0,1,1,1,distInf
28,dot_product,0.982574834754019,0.965176032574681,0.99909545284725,0.893513957432232,0.969369940715715,0.945128652229642,0.998026676708702,0.945224061642053,0.995589791874732,0.934532951491607,0.986698361638434,0.999310074057117,0.981245184350181,0.998989522033956,0.959373686390631,0.968737953400613,0.997636317938255,0.983787204971759,0.995176176931707,0.987399316137771,0.974102520478752,0.992419880219475,0.991392679784502,0.995925598134486,0.997657913424392,0.971673103528793,0.998538023853052,0.994112764951762,0.996870080100645,0.983796964713413,0.997574739986341,0.996527283981694,0.982435927566959,0.9720678837113,0.936299035758684,0.995156066213618,0.995589791874732,0.995156066213618,0.95434462067989,0.989862838257502,0.996518196273883,0.993385398132708,0.987705807317725,0.996793100122269,0.994544933788957,0.9986898972245,0.993117671740571,0.982221458088483,0.993117671740571,0.998248584913656,0.859631178416297,0.891490123560354,0.999968682049402,0.996613449551753,0.996990739981317,0.996518196273883,0.99165415405486,0.99615912364819,0.983390406240681,0.974853726970729,0.952535062062381,0.917809757334828,0.991454304845368,0.938041014573535,0.993117671740571,0.990868408065382,0.998983396710101,0.983390406240681,0.995925598134486,0.993027778721768,0.972537610300017,0.967411872278427,0.980312275092428,0.957955056108587,0.9720678837113,0.99615912364819,0.997775069787548,0.987705807317725,0.987821783142814,0.993117671740571,0.99165415405486,0.984248309269652,0.996716240068548,0.979508233263099,0.970344075836384,0.96689376637497,1,0.997409856884192,0.96411526581987,0.998248584913656,0.992698230550629,0.950151280482667,0.956413301722796,0.971701821214536,0.971574683640869,0.959918753040116,0.943244124230663,0.985318019437383,0.891682719217727,0.998316233701161,1,1,0,1,1,1,dot_product
29,durbinWatson,0.943562145056433,0.995833918201117,0.990328837649854,0.958232316789572,0.918454785834014,0.986454742669797,0.989002419856027,0.987860860052553,0.993980750840554,0.982378590690218,0.997665990258577,0.977458744843891,0.999360153521766,0.986865772144167,0.993965255167811,0.997132446016651,0.975320720269078,1,0.994897331927097,0.998491019156598,0.998285585227537,0.964618448222256,0.994590123962056,0.989616126951906,0.986599486784688,0.998177083535497,0.981328940098425,0.995407592503019,0.967871254627426,0.996842325751259,0.99214047061046,0.974095482096838,0.999439500826923,0.997977720547344,0.983327216106698,0.977616527538911,0.993980750840554,0.977616527538911,0.991523539506223,0.997678808626789,0.993082723316269,0.996005960149756,0.951976143465773,0.994182596618281,0.996864944343654,0.984313940311353,0.997471915665278,0.998741512002156,0.997471915665278,0.992457057043881,0.936005227407267,0.957000069833327,0.983336690986621,0.994528450167555,0.990955956753583,0.993082723316269,0.964082276178512,0.975920534617775,0.944794503854445,0.998167543695845,0.991170029265544,0.973214322473804,0.998528231239803,0.983867890034354,0.997471915665278,0.998330431052005,0.986794947524311,0.944794503854445,0.989616126951906,0.99624243204016,0.997508247956277,0.996627232949921,0.939033102668105,0.993497928532551,0.997977720547344,0.975920534617775,0.978385295997816,0.951976143465773,0.950063461588387,0.997471915665278,0.964082276178512,0.944391953072996,0.966776803634536,0.999109607533311,0.997240762402688,0.995518439615225,0.983787204971759,0.990584072999594,0.920842483773638,0.992457057043881,0.997476445259319,0.988692197721998,0.992828567874881,0.996779534248299,0.998098697783465,0.992314038614878,0.986619445767486,0.948260979729367,0.95721781136347,0.992357085936261,0,1,0,0,0,0,durbinWatson
30,ebeAdd,0.961532291653403,0.987671224197081,0.996963225029266,0.936016949861802,0.941029422101639,0.974796556485256,0.995670866846826,0.974896396611293,0.998262612534418,0.967363674824026,0.997630125557638,0.989005271533612,0.996101016584961,0.995205476428606,0.984450990903909,0.989827419282261,0.987324131695391,0.997471915665278,0.999054160177625,0.997389216022734,0.992248272000946,0.978435451441492,0.997240416289918,0.995594380021432,0.994679776901553,0.991591418643739,0.992073119386296,0.999171461266656,0.981881565851069,0.995890496801636,0.997933197374676,0.986255041556621,0.996785352485473,0.992477574913451,0.968251271965047,0.987709735250319,0.998262612534418,0.987709735250319,0.980859640687648,0.999110087906436,0.997995211621371,0.998429216562137,0.968821081424856,0.998830955048828,0.999246890074476,0.993772366442999,1,0.997138685888769,1,0.997884585765219,0.909478168384335,0.934479154553427,0.992763948538724,0.998518586064352,0.997513287779268,0.997995211621371,0.977849903531962,0.987095370938586,0.962616071772603,0.992805800085477,0.979811607386937,0.955010995488104,0.99954217560425,0.969077948159619,1,0.998656421209854,0.995150297740559,0.962616071772603,0.995594380021432,0.998426456986234,0.992017203715889,0.988719364686174,0.95787940472196,0.983464825772469,0.992477574913451,0.987095370938586,0.989120835820981,0.968821081424856,0.967510586953256,1,0.977849903531962,0.96271742860218,0.981265520910378,0.994779410962908,0.989958997758948,0.988539390218326,0.99311767174057,0.996882013474267,0.940747047848614,0.997884585765219,0.999345812099846,0.978331895192341,0.982128459857982,0.990657963829149,0.991388924034249,0.984615924952329,0.973672282816256,0.96556147607301,0.934886962583941,0.99785202455848,1,1,0,0,0,1,ebeAdd
31,ebeDivide,0.961532291653403,0.987671224197081,0.996963225029266,0.936016949861802,0.941029422101639,0.974796556485256,0.995670866846826,0.974896396611293,0.998262612534418,0.967363674824026,0.997630125557638,0.989005271533612,0.996101016584961,0.995205476428606,0.984450990903909,0.989827419282261,0.987324131695391,0.997471915665278,0.999054160177625,0.997389216022734,0.992248272000946,0.978435451441492,0.997240416289918,0.995594380021432,0.994679776901553,0.991591418643739,0.992073119386296,0.999171461266656,0.981881565851069,0.995890496801636,0.997933197374676,0.986255041556621,0.996785352485473,0.992477574913451,0.968251271965047,0.987709735250319,0.998262612534418,0.987709735250319,0.980859640687648,0.999110087906436,0.997995211621371,0.998429216562137,0.968821081424856,0.998830955048828,0.999246890074476,0.993772366442999,1,0.997138685888769,1,0.997884585765219,0.909478168384335,0.934479154553427,0.992763948538724,0.998518586064352,0.997513287779268,0.997995211621371,0.977849903531962,0.987095370938586,0.962616071772603,0.992805800085477,0.979811607386937,0.955010995488104,0.99954217560425,0.969077948159619,1,0.998656421209854,0.995150297740559,0.962616071772603,0.995594380021432,0.998426456986234,0.992017203715889,0.988719364686174,0.95787940472196,0.983464825772469,0.992477574913451,0.987095370938586,0.989120835820981,0.968821081424856,0.967510586953256,1,0.977849903531962,0.96271742860218,0.981265520910378,0.994779410962908,0.989958997758948,0.988539390218326,0.99311767174057,0.996882013474267,0.940747047848614,0.997884585765219,0.999345812099846,0.978331895192341,0.982128459857982,0.990657963829149,0.991388924034249,0.984615924952329,0.973672282816256,0.96556147607301,0.934886962583941,0.99785202455848,0,0,0,0,0,0,ebeDivide
32,ebeMultiply,0.961532291653403,0.987671224197081,0.996963225029266,0.936016949861802,0.941029422101639,0.974796556485256,0.995670866846826,0.974896396611293,0.998262612534418,0.967363674824026,0.997630125557638,0.989005271533612,0.996101016584961,0.995205476428606,0.984450990903909,0.989827419282261,0.987324131695391,0.997471915665278,0.999054160177625,0.997389216022734,0.992248272000946,0.978435451441492,0.997240416289918,0.995594380021432,0.994679776901553,0.991591418643739,0.992073119386296,0.999171461266656,0.981881565851069,0.995890496801636,0.997933197374676,0.986255041556621,0.996785352485473,0.992477574913451,0.968251271965047,0.987709735250319,0.998262612534418,0.987709735250319,0.980859640687648,0.999110087906436,0.997995211621371,0.998429216562137,0.968821081424856,0.998830955048828,0.999246890074476,0.993772366442999,1,0.997138685888769,1,0.997884585765219,0.909478168384335,0.934479154553427,0.992763948538724,0.998518586064352,0.997513287779268,0.997995211621371,0.977849903531962,0.987095370938586,0.962616071772603,0.992805800085477,0.979811607386937,0.955010995488104,0.99954217560425,0.969077948159619,1,0.998656421209854,0.995150297740559,0.962616071772603,0.995594380021432,0.998426456986234,0.992017203715889,0.988719364686174,0.95787940472196,0.983464825772469,0.992477574913451,0.987095370938586,0.989120835820981,0.968821081424856,0.967510586953256,1,0.977849903531962,0.96271742860218,0.981265520910378,0.994779410962908,0.989958997758948,0.988539390218326,0.99311767174057,0.996882013474267,0.940747047848614,0.997884585765219,0.999345812099846,0.978331895192341,0.982128459857982,0.990657963829149,0.991388924034249,0.984615924952329,0.973672282816256,0.96556147607301,0.934886962583941,0.99785202455848,1,1,0,0,0,1,ebeMultiply
33,ebeSubtract,0.961532291653403,0.987671224197081,0.996963225029266,0.936016949861802,0.941029422101639,0.974796556485256,0.995670866846826,0.974896396611293,0.998262612534418,0.967363674824026,0.997630125557638,0.989005271533612,0.996101016584961,0.995205476428606,0.984450990903909,0.989827419282261,0.987324131695391,0.997471915665278,0.999054160177625,0.997389216022734,0.992248272000946,0.978435451441492,0.997240416289918,0.995594380021432,0.994679776901553,0.991591418643739,0.992073119386296,0.999171461266656,0.981881565851069,0.995890496801636,0.997933197374676,0.986255041556621,0.996785352485473,0.992477574913451,0.968251271965047,0.987709735250319,0.998262612534418,0.987709735250319,0.980859640687648,0.999110087906436,0.997995211621371,0.998429216562137,0.968821081424856,0.998830955048828,0.999246890074476,0.993772366442999,1,0.997138685888769,1,0.997884585765219,0.909478168384335,0.934479154553427,0.992763948538724,0.998518586064352,0.997513287779268,0.997995211621371,0.977849903531962,0.987095370938586,0.962616071772603,0.992805800085477,0.979811607386937,0.955010995488104,0.99954217560425,0.969077948159619,1,0.998656421209854,0.995150297740559,0.962616071772603,0.995594380021432,0.998426456986234,0.992017203715889,0.988719364686174,0.95787940472196,0.983464825772469,0.992477574913451,0.987095370938586,0.989120835820981,0.968821081424856,0.967510586953256,1,0.977849903531962,0.96271742860218,0.981265520910378,0.994779410962908,0.989958997758948,0.988539390218326,0.99311767174057,0.996882013474267,0.940747047848614,0.997884585765219,0.999345812099846,0.978331895192341,0.982128459857982,0.990657963829149,0.991388924034249,0.984615924952329,0.973672282816256,0.96556147607301,0.934886962583941,0.99785202455848,0,0,0,0,0,0,ebeSubtract
34,elemtWise_equal,0.965229463812067,0.981418686400973,0.998392974933653,0.922116156892553,0.947087542848417,0.96737882567589,0.995528987169802,0.965929657761298,0.999928004003366,0.957168084308822,0.996228895708202,0.993394902573793,0.992168494185842,0.998564020682387,0.976891463968694,0.983613843132476,0.990177114015944,0.993082723316269,0.999629907432061,0.996103252242362,0.986602895362947,0.980561016972313,0.998747468953203,0.994261879498365,0.998785455823482,0.984401026598251,0.994431709046031,0.999229956444147,0.986983859270207,0.995143945729117,0.998274354652036,0.988384512596189,0.993355076129274,0.985969441898797,0.957691490192455,0.988024553759064,0.999928004003366,0.988024553759064,0.97321811050715,0.997440106776541,1,0.995700585727303,0.973045642841102,0.997948121697798,0.998730712312926,0.997211474755497,0.997995211621371,0.993180512132379,0.997995211621371,0.999148544755771,0.893096438196359,0.920310369862641,0.996003787283133,0.999291616887575,0.996757784210028,1,0.979598103786582,0.988051672894156,0.966315030618895,0.988397898243424,0.971701630455893,0.942975598722924,0.997847856619128,0.959371744812205,0.997995211621371,0.997364465508071,0.998545721972244,0.966315030618895,0.994261879498365,0.995569788176095,0.98715360562333,0.982153014012335,0.962226290563076,0.97578075758839,0.985969441898797,0.988051672894156,0.990826738958078,0.973045642841102,0.972265020073133,0.997995211621371,0.979598103786582,0.967267452799889,0.987037582904409,0.990365154544156,0.984463937329256,0.983641330143552,0.996518196273883,0.999698500081579,0.942937769368586,0.999148544755771,0.998749641009765,0.971306183232308,0.97388535810284,0.986797472527705,0.985152525306778,0.978826507577954,0.964911162363867,0.969262475904989,0.920746236674233,0.999123470649271,0,0,0,0,0,0,elemtWise_equal
35,elemtWise_max,0.962836138965813,0.983244423119355,0.997886058568795,0.925663679929,0.944131684666611,0.969869496258783,0.994936222527028,0.968384662840039,1,0.959836631643787,0.996933437077386,0.992212521140415,0.993301089329685,0.997998641710683,0.978865963220276,0.985271317934181,0.988908414654988,0.993980750840554,0.999758519908222,0.996780811866213,0.987902522667158,0.978848038233413,0.999188020913294,0.993857996047387,0.998393390075025,0.985859380735021,0.993509843885903,0.999489651575348,0.985273223811532,0.99614899880145,0.998068589911939,0.98704132586935,0.994421094938233,0.987416455726615,0.960329112387869,0.986959534252934,1,0.986959534252934,0.975440060296121,0.998057323402035,0.999928004003366,0.995854964166425,0.970940767045067,0.99777926138613,0.998863528627376,0.996539654495702,0.998262612534418,0.994220458288844,0.998262612534418,0.99880417929253,0.897264086807793,0.923892166803718,0.995024475591035,0.999156080723016,0.996477043499654,0.999928004003366,0.977891837290009,0.986818515032002,0.963965282018198,0.989800189194034,0.97394644061274,0.946000290985065,0.998283490037524,0.961869089841464,0.998262612534418,0.997749176794996,0.997979790372447,0.963965282018198,0.993857996047387,0.99573830200013,0.988703282162124,0.983846788266527,0.95968930723552,0.97783390663768,0.987416455726615,0.986818515032002,0.989689700201892,0.970940767045067,0.969986040999028,0.998262612534418,0.977891837290009,0.964872819452809,0.985266091947878,0.991490027948234,0.985949177027812,0.985416464232504,0.995589791874732,0.999505693288833,0.940323855618449,0.99880417929253,0.999127245831885,0.973648057937158,0.975881170183256,0.988334523767107,0.986656402890372,0.98085599885941,0.967455779098037,0.967001146998201,0.924346123006659,0.998773133153057,1,1,0,0,0,1,elemtWise_max
36,elemtWise_min,0.962836138965813,0.983244423119355,0.997886058568795,0.925663679929,0.944131684666611,0.969869496258783,0.994936222527028,0.968384662840039,1,0.959836631643787,0.996933437077386,0.992212521140415,0.993301089329685,0.997998641710683,0.978865963220276,0.985271317934181,0.988908414654988,0.993980750840554,0.999758519908222,0.996780811866213,0.987902522667158,0.978848038233413,0.999188020913294,0.993857996047387,0.998393390075025,0.985859380735021,0.993509843885903,0.999489651575348,0.985273223811532,0.99614899880145,0.998068589911939,0.98704132586935,0.994421094938233,0.987416455726615,0.960329112387869,0.986959534252934,1,0.986959534252934,0.975440060296121,0.998057323402035,0.999928004003366,0.995854964166425,0.970940767045067,0.99777926138613,0.998863528627376,0.996539654495702,0.998262612534418,0.994220458288844,0.998262612534418,0.99880417929253,0.897264086807793,0.923892166803718,0.995024475591035,0.999156080723016,0.996477043499654,0.999928004003366,0.977891837290009,0.986818515032002,0.963965282018198,0.989800189194034,0.97394644061274,0.946000290985065,0.998283490037524,0.961869089841464,0.998262612534418,0.997749176794996,0.997979790372447,0.963965282018198,0.993857996047387,0.99573830200013,0.988703282162124,0.983846788266527,0.95968930723552,0.97783390663768,0.987416455726615,0.986818515032002,0.989689700201892,0.970940767045067,0.969986040999028,0.998262612534418,0.977891837290009,0.964872819452809,0.985266091947878,0.991490027948234,0.985949177027812,0.985416464232504,0.995589791874732,0.999505693288833,0.940323855618449,0.99880417929253,0.999127245831885,0.973648057937158,0.975881170183256,0.988334523767107,0.986656402890372,0.98085599885941,0.967455779098037,0.967001146998201,0.924346123006659,0.998773133153057,1,1,0,0,0,1,elemtWise_min
37,elemtWise_not_eq,0.965229463812067,0.981418686400973,0.998392974933653,0.922116156892553,0.947087542848417,0.96737882567589,0.995528987169802,0.965929657761298,0.999928004003366,0.957168084308822,0.996228895708202,0.993394902573793,0.992168494185842,0.998564020682387,0.976891463968694,0.983613843132476,0.990177114015944,0.993082723316269,0.999629907432061,0.996103252242362,0.986602895362947,0.980561016972313,0.998747468953203,0.994261879498365,0.998785455823482,0.984401026598251,0.994431709046031,0.999229956444147,0.986983859270207,0.995143945729117,0.998274354652036,0.988384512596189,0.993355076129274,0.985969441898797,0.957691490192455,0.988024553759064,0.999928004003366,0.988024553759064,0.97321811050715,0.997440106776541,1,0.995700585727303,0.973045642841102,0.997948121697798,0.998730712312926,0.997211474755497,0.997995211621371,0.993180512132379,0.997995211621371,0.999148544755771,0.893096438196359,0.920310369862641,0.996003787283133,0.999291616887575,0.996757784210028,1,0.979598103786582,0.988051672894156,0.966315030618895,0.988397898243424,0.971701630455893,0.942975598722924,0.997847856619128,0.959371744812205,0.997995211621371,0.997364465508071,0.998545721972244,0.966315030618895,0.994261879498365,0.995569788176095,0.98715360562333,0.982153014012335,0.962226290563076,0.97578075758839,0.985969441898797,0.988051672894156,0.990826738958078,0.973045642841102,0.972265020073133,0.997995211621371,0.979598103786582,0.967267452799889,0.987037582904409,0.990365154544156,0.984463937329256,0.983641330143552,0.996518196273883,0.999698500081579,0.942937769368586,0.999148544755771,0.998749641009765,0.971306183232308,0.97388535810284,0.986797472527705,0.985152525306778,0.978826507577954,0.964911162363867,0.969262475904989,0.920746236674233,0.999123470649271,0,0,0,0,0,0,elemtWise_not_eq
38,entropy,0.899496144421891,0.998909551966309,0.967468459193572,0.985456580103951,0.866657798820774,0.997047889752061,0.965371707661863,0.999095821741141,0.975881170183256,0.997578814387098,0.987866654870994,0.946241776825488,0.994063388713824,0.961568325317404,0.999296894090273,0.998625661248368,0.942524834486143,0.992828567874881,0.977031151762613,0.98951127790611,0.997550061296429,0.92801625933415,0.979865041050421,0.966734240866668,0.962413430599461,0.997625640724878,0.95181635712583,0.978512417761644,0.932016757648435,0.988377259857059,0.970983688873393,0.941092741412294,0.993170737246077,0.996457816517883,0.997858429397802,0.947355913629486,0.975881170183256,0.947355913629486,0.999339366916072,0.984801356819279,0.973885358102839,0.979533605666248,0.9100002198821,0.974548278821618,0.981521858133622,0.956980478586528,0.982128459857982,0.991335879551951,0.982128459857982,0.971909371835671,0.971209162578233,0.984693312206724,0.955672580395499,0.976648245669484,0.968117969659967,0.973885358102839,0.927464503397896,0.944133995865444,0.900988162984477,0.996658267981314,0.999613337380161,0.993648620701427,0.985684500172764,0.998148863944961,0.982128459857982,0.986715711908603,0.961461645559932,0.900988162984477,0.966734240866668,0.980111784914714,0.996658190576705,0.998997291179128,0.893237329055896,0.99973012234336,0.996457816517883,0.944133995865444,0.947580811814541,0.9100002198821,0.907576323553445,0.982128459857982,0.927464503397896,0.900059802982883,0.9303347826077,0.995346297260487,0.998429696230951,0.997336622744186,0.956413301722796,0.969132569644812,0.872138950920339,0.971909371835671,0.98310551040776,0.997148157999953,1,0.996771381472922,0.998153498067867,0.996294772796146,0.998506954492332,0.905337440420221,0.984863126223361,0.97166666370439,1,1,1,1,1,0,entropy
39,equals,0.920436632724047,0.99884492474189,0.980914770444609,0.970427708550634,0.891860946506456,0.994991660972956,0.9778255963895,0.994107518594227,0.988703282162124,0.990484160488683,0.996707055660722,0.964449306252202,0.998919790895114,0.977763838209421,0.997590298583645,0.999125437209132,0.960161007598134,0.997508247956277,0.989421685815107,0.996561554034516,0.998769488593859,0.945787501945421,0.992015124501751,0.978049240199836,0.979285185970193,0.997920741699347,0.969454169213646,0.990772126660159,0.951692406152297,0.997086602516049,0.984221009095686,0.958320910240855,0.998684084847004,0.99861633311746,0.990067983131886,0.961877132200257,0.988703282162124,0.961877132200257,0.997159915756933,0.994634980817525,0.98715360562333,0.98798069469232,0.930736955380784,0.985778668602159,0.991213485754151,0.974104291701283,0.992017203715889,0.998256931256804,0.992017203715889,0.984436698928312,0.951991623798405,0.969262340248271,0.971670481821425,0.988008244859176,0.981208668224337,0.98715360562333,0.944991128576563,0.960075886053226,0.92190203691904,0.999751161645312,0.996280609563729,0.982796201335581,0.994315537831209,0.990706796626424,0.992017203715889,0.994509932178939,0.97767698139935,0.92190203691904,0.978049240199836,0.988274033329172,1,0.998698547780641,0.915011691431419,0.997663030902004,0.99861633311746,0.960075886053226,0.963784974296508,0.930736955380784,0.929138648566845,0.992017203715889,0.944991128576563,0.921938146203258,0.950767147521428,0.998547429069241,0.998786894758762,0.999573079103916,0.972537610300017,0.983997667202769,0.893046800576378,0.984436698928312,0.992906677834413,0.996416718995527,0.996658190576705,0.999561913139119,0.99880823780549,0.998357174704095,0.994120149370942,0.926056788563851,0.969876244532024,0.984250397522321,0,0,0,0,0,0,equals
40,errorRate,0.917840887979501,0.998937781956046,0.979957184658445,0.971750312161266,0.888759499329531,0.995214173081361,0.976413530648705,0.994513499384203,0.988334523767107,0.990915982456932,0.996175439088652,0.963425711837546,0.998299768847782,0.977055677131483,0.997631641458346,0.9989363763,0.958486576891485,0.996779534248299,0.988656417090879,0.996623992299409,0.998589045318075,0.943583380941794,0.991964426244151,0.976570959481665,0.978839685737579,0.997228990500504,0.967590942444178,0.989684790692287,0.950337477417382,0.99708984686583,0.98283050341044,0.956482562858305,0.998278819084356,0.997836001126312,0.99053901172734,0.96005655080194,0.988334523767107,0.96005655080194,0.997191604238014,0.993655625938907,0.986797472527705,0.986632867121233,0.928585627611235,0.984524260888539,0.990642599724881,0.97316239979515,0.990657963829149,0.99702027772584,0.990657963829149,0.983804031185279,0.953470117221498,0.970580030248886,0.970771035857809,0.987513899278145,0.979308307712438,0.986797472527705,0.942668736242293,0.95790464675908,0.91925779784245,0.999570041828713,0.996550099273805,0.983614117135591,0.993663421627994,0.991524913387408,0.990657963829149,0.994255587535269,0.97698373087402,0.91925779784245,0.976570959481665,0.987037298323524,0.999561913139119,0.99855826770544,0.912409226231833,0.997713019707741,0.997836001126312,0.95790464675908,0.961967663281555,0.928585627611235,0.926846649951705,0.990657963829149,0.942668736242293,0.91939664097736,0.949562234767652,0.998293660067201,0.999025932617171,0.999645518771671,0.971701821214536,0.983558591060884,0.88955240408516,0.983804031185279,0.992385096618797,0.996365327318069,0.996771381472922,1,0.998514364071398,0.997977440638944,0.994408498313628,0.923493339777333,0.971016233346846,0.983608057032751,0,0,0,0,0,0,errorRate
41,euc_Dist,0.966153072663651,0.982847013016784,0.998936558706315,0.92651461761874,0.947341365728279,0.968401163688226,0.996901569797021,0.968230398534635,0.999156080723016,0.960225274970236,0.996240317195601,0.993117252172826,0.993423113728433,0.997432715631575,0.978531771445386,0.985333035973965,0.99014479143792,0.994528450167555,0.998935588527317,0.996988924109458,0.989023479346172,0.981638477463278,0.997457403413743,0.99520640336527,0.997058783932548,0.986723267643709,0.993883015924575,0.998656587748252,0.987192958161352,0.994204273197202,0.998724336652142,0.988703783373003,0.993980352226027,0.986985074976258,0.961145220018241,0.988951720533528,0.999156080723016,0.988951720533528,0.975264455378519,0.997086891163569,0.999291616887575,0.997279961093507,0.97311390798149,0.99879114462022,0.999649825659547,0.995706429239269,0.998518586064352,0.993450074415515,0.998518586064352,0.999695513488232,0.897888552667459,0.924773719936493,0.996314568213215,1,0.996937647700439,0.999291616887575,0.980801453938762,0.989122077947764,0.967232680466799,0.989669543747686,0.973731967171061,0.946661984912495,0.998402363708723,0.962784891533412,0.998518586064352,0.99855724041838,0.997397673848892,0.967232680466799,0.99520640336527,0.997116772376907,0.988008244859176,0.98444097649807,0.962734195758164,0.977734413952686,0.986985074976258,0.989122077947764,0.991577539388044,0.97311390798149,0.97290647697043,0.998518586064352,0.980801453938762,0.967865928505005,0.986761734054018,0.992396542531287,0.986586625334316,0.984168609877023,0.996613449551753,0.998605694367627,0.943772291007405,0.999695513488232,0.998691099258985,0.972096294325878,0.976648245669484,0.987513899278145,0.987114105698662,0.979013164812572,0.966926534467072,0.969948089160375,0.925087563137632,0.999653605147921,0,1,0,1,1,1,euc_Dist
42,evalNewton,0.953200687075735,0.99074227050345,0.994296532944934,0.942109394536636,0.931286809857032,0.980182136056373,0.992180347246579,0.979022813083401,0.998057323402035,0.971806437941589,0.998847063706086,0.985272272298102,0.997321068449114,0.993476999100632,0.987736400957525,0.992203514830942,0.982679660496158,0.997678808626789,0.998794459008842,0.997999273230212,0.993530445641635,0.971898146542671,0.998557273553738,0.992422021573261,0.994034093988861,0.992520339054003,0.988999355079986,0.999203019161061,0.976361185746225,0.9983924881551,0.996048383706232,0.981412602855004,0.998251636889938,0.994179861569281,0.972220701863985,0.982809039698877,0.998057323402035,0.982809039698877,0.98469900361454,1,0.997440106776541,0.996405532461954,0.961592426382451,0.996742181185932,0.998178142472791,0.991794465359692,0.999110087906436,0.998513620982554,0.999110087906436,0.995938055689248,0.916961563828897,0.940577401999889,0.989218947503237,0.997086891163569,0.995088041597638,0.997440106776541,0.971183845140564,0.981695519626472,0.954293691372109,0.994854233625087,0.983502924006124,0.960057012266549,0.999429299748739,0.972983539198793,0.999110087906436,0.998279951804713,0.99342471618645,0.954293691372109,0.992422021573261,0.996488316541463,0.994634980817525,0.990886334416204,0.949180208357722,0.98667508234109,0.994179861569281,0.981695519626472,0.984324894468486,0.961592426382451,0.960031843076032,0.999110087906436,0.971183845140564,0.954670009581111,0.975972716353159,0.995759827004067,0.991835305264118,0.992107232798725,0.989862838257502,0.996304690444548,0.930667140631694,0.995938055689248,0.999274504070944,0.983407604919275,0.984801356819279,0.993655625938907,0.992980432524679,0.989137091281033,0.978396751401037,0.957549878311808,0.941131220558184,0.995888516433336,0,0,0,1,0,0,evalNewton
