,dot_name,Unnamed: 2,FM_12,FM_65,FM_53,FM_55,FM_20,FM_48,FM_59,FM_35,FM_95,FM_43,FM_69,FM_100,FM_46,FM_7,FM_96,FM_45,FM_29,FM_16,FM_47,FM_6,FM_91,FM_99,FM_63,FM_82,FM_51,FM_75,FM_18,FM_21,FM_98,FM_4,FM_73,FM_15,FM_24,FM_71,FM_14,FM_36,FM_13,FM_78,FM_42,FM_37,FM_83,FM_93,FM_64,FM_66,FM_2,FM_31,FM_74,FM_30,FM_27,FM_77,FM_17,FM_56,FM_41,FM_8,FM_34,FM_19,FM_57,FM_52,FM_68,FM_87,FM_10,FM_97,FM_11,FM_1,FM_33,FM_61,FM_9,FM_49,FM_67,FM_58,FM_39,FM_70,FM_25,FM_60,FM_76,FM_5,FM_54,FM_90,FM_84,FM_32,FM_22,FM_85,FM_3,FM_80,FM_86,FM_23,FM_28,FM_92,FM_88,FM_26,FM_50,FM_94,FM_38,FM_40,FM_89,FM_81,FM_79,FM_72,FM_44,FM_62,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,Method_Name
10,canberraDist,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/canberraDist,0.0770370370370371,0.240740740740741,0.0984848484848484,0.0,0.0987654320987653,0.0,0.0652557319223986,0.0,0.0984668879405722,0.12037037037037,0.0,0.0319325735992403,0.0,0.0,0.0,0.0740740740740741,0.0837359098228663,0.0,0.0481481481481482,0.0,0.0875420875420875,0.169934640522876,0.0740740740740741,0.0,0.0,0.0740740740740741,0.0,0.0,0.137566137566138,0.0437710437710438,0.0962962962962963,0.0962962962962964,0.0,0.0994152046783626,0.0875420875420875,0.0,0.0875420875420875,0.0676883780332057,0.12037037037037,0.0,0.0,0.0,0.0641975308641976,0.0,0.0,0.106995884773663,0.0418679549114332,0.106995884773663,0.275132275132275,0.0363203463203464,0.0966183574879227,0.0,0.25679012345679,0.056644880174292,0.0,0.0,0.0687830687830688,0.0,0.0365113281779948,0.0648148148148149,0.0691358024691357,0.12037037037037,0.928669410150881,0.0,0.106995884773663,0.0601851851851851,0.137566137566138,0.0,0.0740740740740741,0.0,0.0727668845315904,0.132132132132132,0.0,0.0335648148148148,0.0,0.0,0.0,0.0,0.0,0.106995884773663,0.0,0.0,0.175084175084175,0.080246913580247,0.0,0.0713305898491083,0.0,0.0641975308641976,0.0875420875420875,0.275132275132275,0.0,0.0976430976430975,0.0356652949245542,0.137566137566138,0.0976430976430975,0.0952380952380952,0.0654608096468562,0.0802469135802469,0.102190170940171,0.275132275132275,0.0,0.0,0.0,1.0,1.0,1.0,canberraDist
11,chebyshevDist,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/chebyshevDist,0.92320000000001,0.12,0.0709090909090909,0.0,0.0711111111111111,0.0,0.0352380952380952,0.0533333333333333,0.070896159317212,0.12,0.0,0.0344871794871795,0.0685714285714286,0.0,0.0,0.0738461538461538,0.0417391304347826,0.12,0.0,0.0,0.0872727272727273,0.112941176470588,0.0738461538461538,0.0738461538461538,0.0,0.0,0.0,0.0,0.0914285714285715,0.0436363636363636,0.0960000000000001,0.0960000000000001,0.101052631578947,0.071578947368421,0.0872727272727273,0.0533333333333333,0.0872727272727273,0.036551724137931,0.18,0.06,0.0,0.0,0.064,0.0,0.0,0.213333333333333,0.0417391304347826,0.213333333333333,0.137142857142857,0.039225974025974,0.0695652173913043,0.0,0.128,0.0564705882352941,0.06,0.0,0.0685714285714286,0.0,0.0394322344322344,0.035,0.0746666666666667,0.12,0.0770370370370371,0.0,0.213333333333333,0.0,0.205714285714286,0.0,0.0738461538461538,0.0,0.0785882352941176,0.0713513513513514,0.0,0.03625,0.101052631578947,0.0,0.0,0.0,0.0,0.213333333333333,0.0,0.0,0.0,0.04,0.0,0.0681481481481481,0.0,0.064,0.0872727272727273,0.137142857142857,0.0,0.0703030303030303,0.0,0.0914285714285715,0.0351515151515152,0.0685714285714287,0.0353488372093023,0.08,0.0735769230769231,0.137142857142857,0.0,1.0,0.0,1.0,1.0,1.0,chebyshevDist
12,checkNonNegative,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/checkNonNegative,0.0872727272727273,0.0795454545454545,0.0805785123966942,0.0,0.0808080808080809,0.0,0.0800865800865801,0.0,0.0805638174059227,0.0795454545454545,0.0,0.0783799533799534,0.0,0.0,0.0,0.0839160839160839,0.0790513833992095,0.0,0.0,0.0,0.0909090909090909,0.0748663101604278,0.0839160839160839,0.0,0.0,0.0,0.0,0.0,0.0779220779220779,0.0826446280991736,0.0909090909090909,0.178947368421053,0.0,0.0813397129186603,0.752066115702478,0.0,0.834710743801651,0.0830721003134796,0.0852272727272727,0.0,0.0826446280991736,0.0,0.0787878787878788,0.0,0.0,0.0858585858585859,0.0909090909090909,0.0858585858585859,0.0779220779220779,0.0891499409681227,0.0790513833992095,0.0,0.0787878787878788,0.0902406417112299,0.0,0.0826446280991736,0.0909090909090909,0.0,0.0896187146187146,0.0795454545454546,0.0848484848484849,0.0738636363636364,0.0875420875420875,0.0909090909090909,0.0858585858585859,0.0,0.0844155844155844,0.0,0.0839160839160839,0.0,0.0893048128342246,0.171990171990172,0.0,0.0823863636363636,0.0,0.0909090909090909,0.0,0.0826446280991736,0.0,0.0858585858585859,0.0826446280991736,0.0,0.0082644628099173,0.0757575757575757,0.0,0.0774410774410774,0.0,0.0787878787878788,0.256198347107438,0.0779220779220779,0.0,0.0798898071625344,0.0,0.0779220779220779,0.0798898071625344,0.0779220779220779,0.080338266384778,0.0833333333333333,0.0836101398601398,0.0779220779220779,0.0,1.0,1.0,1.0,0.0,1.0,checkNonNegative
13,checkPositive,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/checkPositive,0.0872727272727273,0.0795454545454545,0.0805785123966942,0.0,0.0808080808080809,0.0,0.0800865800865801,0.0,0.0805638174059227,0.0795454545454545,0.0,0.0783799533799534,0.0,0.0,0.0,0.0839160839160839,0.0790513833992095,0.0,0.0,0.0,0.0909090909090909,0.0748663101604278,0.0839160839160839,0.0,0.0,0.0,0.0,0.0,0.0779220779220779,0.0826446280991736,0.0909090909090909,0.178947368421053,0.0,0.0813397129186603,0.834710743801651,0.0,0.752066115702478,0.0830721003134796,0.0852272727272727,0.0,0.0826446280991736,0.0,0.0787878787878788,0.0,0.0,0.0858585858585859,0.0909090909090909,0.0858585858585859,0.0779220779220779,0.0891499409681227,0.0790513833992095,0.0,0.0787878787878788,0.0902406417112299,0.0,0.0826446280991736,0.0909090909090909,0.0,0.0896187146187146,0.0795454545454546,0.0848484848484849,0.0738636363636364,0.0875420875420875,0.0909090909090909,0.0858585858585859,0.0,0.0844155844155844,0.0,0.0839160839160839,0.0,0.0893048128342246,0.171990171990172,0.0,0.0823863636363636,0.0,0.0909090909090909,0.0,0.0826446280991736,0.0,0.0858585858585859,0.0826446280991736,0.0,0.0082644628099173,0.0757575757575757,0.0,0.0774410774410774,0.0,0.0787878787878788,0.256198347107438,0.0779220779220779,0.0,0.0798898071625344,0.0,0.0779220779220779,0.0798898071625344,0.0779220779220779,0.080338266384778,0.0833333333333333,0.0836101398601398,0.0779220779220779,0.0,1.0,1.0,1.0,0.0,1.0,checkPositive
14,check_eq_tolerance,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/check_eq_tolerance,0.0960000000000001,0.123026315789474,0.0886363636363635,0.0,0.0888888888888888,0.0,0.0440476190476191,0.0,0.0886201991465149,0.123026315789474,0.0,0.0431089743589744,0.0,0.0,0.0,0.0757085020242915,0.0434782608695652,0.0,0.0,0.0,0.0894736842105263,0.11578947368421,0.0757085020242915,0.0,0.0,0.0,0.0,0.0,0.0932330827067669,0.0909090909090909,0.098421052631579,0.971440443213294,0.0,0.0894736842105265,0.178947368421053,0.0,0.178947368421053,0.0456896551724139,0.184539473684211,0.0,0.0,0.0,0.0656140350877193,0.0,0.0,0.109356725146199,0.05,0.109356725146199,0.140601503759399,0.0490324675324676,0.0869565217391303,0.0,0.131228070175439,0.119407894736842,0.0,0.0,0.0703007518796993,0.0,0.0492902930402931,0.04375,0.0933333333333332,0.123026315789474,0.0962962962962964,0.0,0.109356725146199,0.0,0.140601503759399,0.0,0.0757085020242915,0.0,0.0982352941176471,0.0891891891891892,0.0,0.0453125,0.0,0.0,0.0,0.0,0.0,0.109356725146199,0.0,0.0,0.0,0.0416666666666667,0.0,0.0851851851851852,0.0,0.131228070175439,0.0894736842105263,0.140601503759399,0.0,0.0878787878787879,0.0,0.0932330827067669,0.043939393939394,0.0857142857142856,0.0441860465116279,0.0820175438596491,0.137956730769231,0.140601503759399,0.0,0.0,0.0,0.0,0.0,0.0,check_eq_tolerance
15,check_equal,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/check_equal,0.12,0.0,0.0,0.0890151515151515,0.0,0.0652777777777778,0.0079365079365079,0.177083333333333,0.0,0.0,0.0,0.0,0.209821428571429,0.0589285714285715,0.0,0.0,0.0,0.963211805555556,0.1125,0.0683049535603715,0.0,0.0117647058823529,0.0,0.0753205128205128,0.0596590909090909,0.0753205128205128,0.0610119047619048,0.0815972222222222,0.0,0.0,0.0,0.0,0.236842105263158,0.0070175438596491,0.0,0.177083333333333,0.0,0.0,0.0611979166666667,0.187760416666667,0.0568181818181818,0.0,0.0,0.111111111111111,0.0753205128205128,0.118055555555556,0.0,0.118055555555556,0.0,0.0,0.0,0.150641025641026,0.0,0.0,0.187760416666667,0.0890151515151515,0.0,0.0890151515151515,0.0,0.0083333333333333,0.0,0.0,0.0,0.0979166666666667,0.118055555555556,0.122395833333333,0.0699404761904762,0.0890151515151515,0.0,0.0559210526315789,0.0,0.0,0.0890151515151515,0.0,0.236842105263158,0.0699404761904762,0.0652777777777778,0.0890151515151515,0.0890151515151515,0.118055555555556,0.0890151515151515,0.0890151515151515,0.0890151515151515,0.0,0.0574252136752137,0.0,0.150641025641026,0.0,0.0,0.0,0.059375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,check_equal
16,chiSquare,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/chiSquare,0.0695652173913043,0.16304347826087,0.483201581027665,0.0,0.096618357487923,0.0,0.065217391304348,0.0483091787439613,0.0915331807780319,0.108695652173913,0.0,0.0217391304347826,0.0714285714285715,0.0,0.0,0.0668896321070234,0.113421550094518,0.0,0.0,0.0,0.0790513833992095,0.255754475703324,0.0668896321070234,0.0668896321070234,0.0,0.0,0.0,0.0,0.20703933747412,0.0395256916996048,0.0869565217391305,0.0869565217391303,0.0,0.0972540045766588,0.0790513833992095,0.0483091787439613,0.0790513833992095,0.0595952023988008,0.108695652173913,0.0543478260869565,0.0,0.0,0.115942028985507,0.0,0.0,0.0966183574879228,0.0378071833648393,0.0966183574879228,0.195652173913044,0.0213184641445511,0.773156899810939,0.0,0.182608695652174,0.051150895140665,0.0543478260869565,0.0,0.0621118012422361,0.0,0.0217391304347826,0.068478260869565,0.0579710144927537,0.108695652173913,0.0966183574879227,0.0,0.0966183574879228,0.0,0.195652173913044,0.0,0.0668896321070234,0.0,0.0496894409937887,0.0705052878965922,0.0,0.0543478260869566,0.0,0.0,0.0,0.0,0.0,0.0966183574879228,0.0,0.0,0.0,0.072463768115942,0.0,0.0644122383252817,0.0,0.115942028985507,0.0790513833992095,0.195652173913044,0.0,0.10540184453228,0.0,0.20703933747412,0.0263504611330698,0.124223602484472,0.0606673407482307,0.072463768115942,0.03998745819398,0.195652173913044,0.0,1.0,0.0,0.0,0.0,1.0,chiSquare
17,clip,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/clip,0.0,0.0,0.0,0.177489177489178,0.0,0.0650793650793651,0.0,0.0542328042328042,0.0,0.0,0.0,0.0821123321123321,0.0697278911564626,0.046485260770975,0.0,0.0,0.0,0.0610119047619048,0.0488095238095238,0.154135338345865,0.0,0.0,0.0,0.0,0.0454545454545455,0.0750915750915751,0.955447845804983,0.162698412698413,0.0,0.0432900432900433,0.0,0.0,0.0513784461152882,0.0,0.0,0.0542328042328042,0.0,0.0,0.0,0.0610119047619048,0.0432900432900433,0.0,0.0,0.0542328042328042,0.15018315018315,0.0,0.0,0.0,0.0,0.0,0.0,0.0750915750915751,0.0,0.0,0.0610119047619048,0.0887445887445888,0.0,0.0887445887445888,0.0938862724577009,0.0,0.0,0.0,0.0,0.0976190476190476,0.0,0.0610119047619048,0.0,0.0887445887445888,0.0,0.0513784461152882,0.0,0.0,0.177489177489178,0.0,0.0513784461152882,0.0697278911564626,0.0650793650793651,0.0887445887445888,0.177489177489178,0.0,0.0887445887445888,0.177489177489178,0.0887445887445888,0.0,0.0437525437525438,0.0,0.0750915750915751,0.0650793650793651,0.0,0.0,0.0488095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0813492063492063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clip
18,cnt_zeroes,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/cnt_zeroes,0.0,0.0,0.0,0.0743801652892562,0.0,0.0787878787878788,0.0,0.0858585858585859,0.0,0.0,0.0,0.0,0.0844155844155844,0.0857142857142857,0.0,0.0,0.0,0.0890151515151515,0.0818181818181818,0.0993526597241767,0.0,0.0,0.0,0.0,0.0867768595041322,0.0769230769230769,0.0887445887445888,0.166666666666667,0.0,0.0,0.0,0.0,0.0861244019138756,0.0,0.0743801652892562,0.0858585858585859,0.0743801652892562,0.0,0.0,0.0852272727272727,0.165289256198347,0.0,0.0,0.0808080808080808,0.0839160839160839,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0852272727272727,0.702479338842974,0.0,0.537190082644627,0.0,0.0,0.0,0.0,0.0,0.409090909090909,0.0,0.0795454545454545,0.0,0.537190082644627,0.0,0.0813397129186603,0.0,0.0,0.165289256198347,0.0,0.0861244019138756,0.0779220779220779,0.315151515151515,0.223140495867769,0.462809917355371,0.0,0.628099173553718,0.462809917355371,0.148760330578512,0.0151515151515152,0.0835275835275836,0.0,0.0769230769230769,0.0,0.0743801652892562,0.0,0.0863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,cnt_zeroes
19,cosineDist,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/cosineDist,0.0711111111111111,0.166666666666666,0.0984848484848486,0.0,0.802469135802451,0.0,0.0244708994708995,0.0,0.123083609925715,0.111111111111111,0.0,0.0239494301994302,0.0,0.0,0.0592592592592593,0.0683760683760684,0.154589371980677,0.0,0.0,0.0,0.0808080808080809,0.209150326797385,0.0683760683760684,0.0,0.0,0.0,0.0,0.0,0.16931216931217,0.0404040404040404,0.0888888888888889,0.0888888888888888,0.0,0.0994152046783626,0.0808080808080809,0.0,0.0808080808080809,0.101532567049809,0.111111111111111,0.0,0.0,0.0,0.118518518518519,0.0,0.0,0.0987654320987656,0.0386473429951691,0.0987654320987656,0.19047619047619,0.0272402597402597,0.096618357487923,0.0,0.177777777777778,0.0522875816993464,0.0,0.0,0.0634920634920635,0.0,0.0273834961334961,0.0243055555555556,0.0592592592592593,0.111111111111111,0.0987654320987653,0.0,0.0987654320987656,0.0,0.126984126984127,0.0,0.0683760683760684,0.0,0.0507936507936507,0.0743243243243242,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0987654320987656,0.0,0.0,0.0,0.0740740740740741,0.0,0.065843621399177,0.0,0.125925925925926,0.0808080808080809,0.19047619047619,0.0,0.407407407407411,0.0,0.16931216931217,0.0269360269360269,0.32142857142857,0.0981912144702845,0.074074074074074,0.0510950854700854,0.19047619047619,0.0,1.0,0.0,0.0,0.0,0.0,cosineDist
20,count_k,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/count_k,0.0,0.0,0.0,0.151515151515151,0.0,0.0722222222222222,0.0,0.0787037037037037,0.0,0.0,0.0,0.0718482905982906,0.0773809523809524,0.0785714285714286,0.0,0.0,0.0,0.0815972222222222,0.075,0.182146542827657,0.0,0.0,0.0,0.0,0.0795454545454545,0.0705128205128205,0.162698412698413,0.722222222222221,0.0,0.0757575757575757,0.0,0.0,0.0789473684210526,0.0,0.0,0.0787037037037037,0.0,0.0,0.0,0.078125,0.0757575757575757,0.0,0.0,0.0740740740740741,0.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.141025641025641,0.0,0.0,0.078125,0.166666666666667,0.0,0.166666666666667,0.0821504884004884,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0729166666666667,0.0,0.166666666666667,0.0,0.0745614035087719,0.0,0.0,0.242424242424242,0.0,0.0789473684210526,0.0714285714285714,0.144444444444444,0.0909090909090909,0.242424242424242,0.0,0.166666666666667,0.242424242424242,0.0757575757575757,0.0138888888888889,0.0765669515669516,0.0,0.0705128205128205,0.0722222222222222,0.0,0.0,0.0791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.138888888888889,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,count_k
21,count_non_zeroes,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/count_non_zeroes,0.0,0.0,0.0,0.0743801652892562,0.0,0.0787878787878788,0.0,0.0858585858585859,0.0,0.0,0.0,0.0,0.0844155844155844,0.0857142857142857,0.0,0.0,0.0,0.0890151515151515,0.0818181818181818,0.0993526597241767,0.0,0.0,0.0,0.0,0.0867768595041322,0.0769230769230769,0.0887445887445888,0.166666666666667,0.0,0.0,0.0,0.0,0.0861244019138756,0.0,0.0743801652892562,0.0858585858585859,0.0743801652892562,0.0,0.0,0.0852272727272727,0.165289256198347,0.0,0.0,0.0808080808080808,0.0839160839160839,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0852272727272727,0.628099173553718,0.0,0.537190082644627,0.0,0.0,0.0,0.0,0.0,0.409090909090909,0.0,0.0795454545454545,0.0,0.537190082644627,0.0,0.0813397129186603,0.0,0.0,0.165289256198347,0.0,0.0861244019138756,0.0779220779220779,0.315151515151515,0.223140495867769,0.462809917355371,0.0,0.702479338842974,0.462809917355371,0.148760330578512,0.0151515151515152,0.0835275835275836,0.0,0.0769230769230769,0.0,0.0743801652892562,0.0,0.0863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,count_non_zeroes
22,covariance,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/covariance,0.0681481481481481,0.106481481481481,0.0656565656565657,0.0,0.065843621399177,0.0,0.0326278659611993,0.0,0.0656445919603814,0.106481481481481,0.0,0.0319325735992403,0.0,0.0,0.0,0.131054131054131,0.037037037037037,0.0,0.0,0.0,0.0774410774410774,0.100217864923747,0.0655270655270655,0.0,0.0353535353535354,0.0,0.0,0.0,0.0811287477954145,0.116161616161616,0.0851851851851852,0.0851851851851852,0.0,0.0662768031189084,0.0774410774410774,0.0,0.0774410774410774,0.0338441890166028,0.159722222222222,0.0,0.0,0.0,0.11358024691358,0.0,0.0,0.0946502057613169,0.074074074074074,0.0946502057613169,0.121693121693122,0.0363203463203464,0.0644122383252817,0.0,0.11358024691358,0.0501089324618737,0.0,0.0,0.0608465608465608,0.0,0.0365113281779948,0.0324074074074074,0.0691358024691357,0.159722222222222,0.0631001371742112,0.0,0.0946502057613169,0.0,0.121693121693122,0.0,0.0655270655270655,0.0,0.0727668845315904,0.066066066066066,0.0,0.0671296296296296,0.0,0.0,0.0,0.0,0.0,0.0946502057613169,0.0,0.0,0.0,0.0354938271604938,0.0056980056980057,0.74759945130315,0.0,0.0567901234567901,0.0774410774410774,0.121693121693122,0.0,0.0650953984287318,0.0,0.0811287477954145,0.0325476992143659,0.0634920634920635,0.0327304048234281,0.0709876543209877,0.0681267806267807,0.121693121693122,1.0,0.0,0.0,0.0,0.0,0.0,covariance
23,dec,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/dec,0.101052631578947,0.0,0.0,0.0861244019138756,0.0,0.0631578947368421,0.0,0.210526315789474,0.0,0.0,0.0,0.0,0.203007518796992,0.049624060150376,0.0,0.0,0.0,0.236842105263158,0.0947368421052631,0.0498614958448754,0.0,0.0,0.0,0.0728744939271255,0.0502392344497607,0.0728744939271255,0.0513784461152882,0.0789473684210526,0.0,0.0,0.0,0.0,0.900277008310243,0.0,0.0,0.210526315789474,0.0,0.0,0.0592105263157895,0.177631578947368,0.0478468899521531,0.0,0.0,0.105263157894737,0.0728744939271255,0.105263157894737,0.0,0.105263157894737,0.0,0.0,0.0,0.145748987854251,0.0,0.0,0.177631578947368,0.0861244019138756,0.0,0.0861244019138756,0.0,0.0,0.0,0.0,0.0,0.0947368421052632,0.105263157894737,0.118421052631579,0.0676691729323308,0.0861244019138756,0.0,0.102493074792244,0.103405572755418,0.0,0.0861244019138756,0.0,0.850415512465368,0.0676691729323308,0.0631578947368421,0.0861244019138756,0.0861244019138756,0.105263157894737,0.0861244019138756,0.0861244019138756,0.0861244019138756,0.0,0.0483580746738641,0.0,0.145748987854251,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dec
24,dec_array,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/dec_array,0.0,0.0,0.0,0.165289256198347,0.0,0.0787878787878788,0.0,0.0858585858585859,0.0,0.0,0.0,0.0783799533799534,0.0844155844155844,0.0857142857142857,0.0,0.0,0.0,0.0890151515151515,0.0818181818181818,0.198705319448353,0.0,0.0,0.0,0.0,0.0867768595041322,0.0769230769230769,0.177489177489178,0.242424242424242,0.0,0.0826446280991736,0.0,0.0,0.0861244019138756,0.0,0.0,0.0858585858585859,0.0,0.0,0.0,0.0852272727272727,0.0826446280991736,0.0,0.0,0.0808080808080808,0.167832167832168,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0852272727272727,0.173553719008264,0.0,0.173553719008264,0.0896187146187146,0.0,0.0,0.0,0.0,0.181818181818182,0.0,0.0795454545454545,0.0,0.173553719008264,0.0,0.0813397129186603,0.0,0.0,0.834710743801651,0.0,0.0861244019138756,0.0779220779220779,0.157575757575758,0.0826446280991736,0.256198347107438,0.0,0.173553719008264,0.256198347107438,0.0826446280991736,0.0151515151515152,0.0835275835275836,0.0,0.0769230769230769,0.0787878787878788,0.0826446280991736,0.0,0.0863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,dec_array
25,dist,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/dist,0.137142857142857,0.5,0.198051948051947,0.0,0.19047619047619,0.0,0.0629251700680272,0.0,0.189900426742532,0.125,0.0,0.0615842490842491,0.0102040816326531,0.0,0.0,0.0659340659340659,0.124223602484472,0.0,0.0642857142857143,0.0,0.0779220779220779,0.189075630252101,0.0659340659340659,0.0,0.0,0.0659340659340659,0.0,0.0,0.193877551020408,0.0649350649350649,0.0857142857142857,0.140601503759399,0.0,0.191729323308271,0.0779220779220779,0.0,0.0779220779220779,0.130541871921182,0.133928571428571,0.0,0.0,0.0,0.123809523809524,0.0,0.0,0.134920634920635,0.0714285714285714,0.134920634920635,0.744897959183672,0.0700463821892394,0.195652173913044,0.0,0.39047619047619,0.0709033613445378,0.0,0.0,0.0612244897959184,0.0,0.0704147043432757,0.0625,0.133333333333333,0.116071428571429,0.275132275132275,0.0,0.134920634920635,0.0625,0.13265306122449,0.0,0.0659340659340659,0.0,0.140336134453781,0.254826254826254,0.0,0.0647321428571428,0.0,0.0,0.0,0.0,0.0,0.134920634920635,0.0,0.0,0.0779220779220779,0.119047619047619,0.0,0.121693121693122,0.0,0.0619047619047619,0.0779220779220779,0.755102040816325,0.0,0.188311688311689,0.0608465608465608,0.244897959183674,0.125541125541125,0.183673469387755,0.12624584717608,0.0714285714285714,0.197081043956044,0.571428571428571,0.0,1.0,0.0,1.0,1.0,1.0,dist
26,distInf,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/distInf,0.137142857142857,0.5,0.198051948051947,0.0,0.19047619047619,0.0,0.0629251700680272,0.0,0.189900426742532,0.125,0.0,0.0615842490842491,0.0102040816326531,0.0,0.0,0.0659340659340659,0.124223602484472,0.0,0.0642857142857143,0.0,0.0779220779220779,0.176470588235294,0.0659340659340659,0.0,0.0,0.0659340659340659,0.0,0.0,0.183673469387755,0.0649350649350649,0.0857142857142857,0.140601503759399,0.0,0.191729323308271,0.0779220779220779,0.0,0.0779220779220779,0.130541871921182,0.133928571428571,0.0,0.0,0.0,0.123809523809524,0.0,0.0,0.134920634920635,0.0714285714285714,0.134920634920635,0.755102040816325,0.0700463821892394,0.195652173913044,0.0,0.380952380952381,0.0709033613445378,0.0,0.0,0.0612244897959184,0.0,0.0704147043432757,0.0625,0.133333333333333,0.116071428571429,0.275132275132275,0.0,0.134920634920635,0.0625,0.13265306122449,0.0,0.0659340659340659,0.0,0.140336134453781,0.254826254826254,0.0,0.0647321428571428,0.0,0.0,0.0,0.0,0.0,0.134920634920635,0.0,0.0,0.0779220779220779,0.119047619047619,0.0,0.121693121693122,0.0,0.0619047619047619,0.0779220779220779,0.744897959183672,0.0,0.188311688311689,0.0608465608465608,0.244897959183674,0.125541125541125,0.183673469387755,0.12624584717608,0.0714285714285714,0.197081043956044,0.561224489795918,0.0,1.0,0.0,1.0,1.0,1.0,distInf
27,dot_product,/home/zxd/Downloads/RENE-PredictingMetamorphicRelations-main/Methods/Methods-Java/Java dot files - from Kanewala/dot_product,0.0,0.0,0.0,0.0769230769230769,0.0,0.133333333333333,0.0,0.145299145299145,0.0,0.0,0.0128205128205128,0.0,0.142857142857143,0.0725274725274725,0.0,0.0,0.0,0.150641025641026,0.138461538461538,0.0840676351512265,0.0769230769230769,0.0,0.0,0.0,0.0734265734265735,0.0650887573964497,0.0750915750915751,0.0705128205128205,0.0,0.0,0.0,0.0,0.145748987854251,0.0,0.0,0.145299145299145,0.0,0.006631299734748,0.0,0.144230769230769,0.06993006993007,0.0,0.0,0.41025641025641,0.142011834319527,0.0,0.0,0.0,0.0,0.0,0.0,0.467455621301774,0.0,0.0,0.144230769230769,0.0769230769230769,0.0659340659340659,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0846153846153846,0.0,0.201923076923077,0.0,0.0769230769230769,0.0,0.0688259109311741,0.0,0.0,0.0769230769230769,0.0,0.145748987854251,0.131868131868132,0.0666666666666667,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0641025641025641,0.0706771860618015,0.0,0.739644970414201,0.0,0.0,0.0,0.0730769230769231,0.0,0.0,0.0,0.0,0.0,0.0089445438282647,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,dot_product
